Date,Month1,Month2
2021-03-15 22:54:30,SEP-21|2021-09-07 15:15:00|UNKNOWN,JUN-21|2021-06-07 15:15:00|UNKNOWN
2021-06-10 21:34:04,SEP-21|2021-09-07 15:15:00|UNKNOWN,DEC-21|2021-12-07 16:15:00|UNKNOWN
2021-09-08 05:28:50,MAR-22|2022-03-07 16:15:00|UNKNOWN,DEC-21|2021-12-07 16:15:00|UNKNOWN
2021-12-08 05:24:09,MAR-22|2022-03-07 16:15:00|UNKNOWN,JUN-22|2022-06-07 15:15:00|UNKNOWN
2022-03-07 20:06:55,SEP-22|2022-09-07 15:15:00|UNKNOWN,JUN-22|2022-06-07 15:15:00|UNKNOWN
2022-06-07 20:06:52,SEP-22|2022-09-07 15:15:00|UNKNOWN,DEC-22|2022-12-07 16:15:00|UNKNOWN
2022-09-07 20:06:55,MAR-23|2023-03-07 16:15:00|UNKNOWN,DEC-22|2022-12-07 16:15:00|UNKNOWN
2022-12-07 20:06:55,MAR-23|2023-03-07 16:15:00|UNKNOWN,JUN-23|2023-06-07 15:15:00|UNKNOWN
2023-02-09 19:13:05,MAR-23|2023-03-07 16:15:00|TRADEABLE,JUN-23|2023-06-07 15:15:00|OFFLINE
2023-03-01 11:16:54,MAR-23|2023-03-07 16:15:00|TRADEABLE,JUN-23|2023-06-07 15:15:00|TRADEABLE
2023-03-08 11:16:56,SEP-23|2023-09-06 15:15:00|OFFLINE,JUN-23|2023-06-07 15:15:00|TRADEABLE
2023-04-10 11:16:56,SEP-23|2023-09-06 15:15:00|OFFLINE,JUN-23|2023-06-07 15:15:00|EDITS_ONLY
2023-04-12 11:16:56,SEP-23|2023-09-06 15:15:00|OFFLINE,JUN-23|2023-06-07 15:15:00|TRADEABLE
2023-05-02 11:16:56,SEP-23|2023-09-06 15:15:00|OFFLINE,JUN-23|2023-06-07 15:15:00|EDITS_ONLY
2023-05-03 11:16:57,SEP-23|2023-09-06 15:15:00|OFFLINE,JUN-23|2023-06-07 15:15:00|TRADEABLE
2023-06-08 11:16:55,SEP-23|2023-09-06 15:15:00|TRADEABLE,JUN-23|2023-06-07 15:15:00|TRADEABLE
2023-06-09 11:17:30,SEP-23|2023-09-06 15:15:00|TRADEABLE,DEC-23|2023-12-06 16:15:00|OFFLINE
